"C_RTEST"	"U_SRTST"	"RTYPE"	"RSEX"	"SRVALOW"	"SRVALUP"	"RLABID"	"D_RLABSR"	"D_RLABSP"	"RTEST"	"RAGEL"	"RAGEH"	"STUDY"
"3969"	"1053"	"mcmol/l"	"B"	1	44.2	132.6	"US2202483"	2001-11-27	2222-12-31	"BLOOD CREATININE"	0	109	"RP56976V 327"
"3970"	"1053"	"mcmol/l"	"B"	1	44.2	132.6	"US2202484"	2002-02-19	2222-12-31	"BLOOD CREATININE"	0	109	"RP56976V 327"
"3971"	"1053"	"mcmol/l"	"B"	1	61.88	114.92	"US2202485"	2002-02-25	2222-12-31	"BLOOD CREATININE"	0	109	"RP56976V 327"
"3972"	"1053"	"mcmol/l"	"B"	1	35.36	132.6	"US2202486"	2002-04-23	2222-12-31	"BLOOD CREATININE"	0	109	"RP56976V 327"
"3973"	"1053"	"mcmol/l"	"B"	1	61.88	114.92	"US2202487"	2002-04-19	2222-12-31	"BLOOD CREATININE"	0	109	"RP56976V 327"
"3974"	"1053"	"mcmol/l"	"B"	1	53.04	114.92	"US2202488"	2002-03-13	2222-12-31	"BLOOD CREATININE"	0	109	"RP56976V 327"
"3975"	"1053"	"mcmol/l"	"B"	1	53.04	114.92	"US2202489"	2002-04-03	2222-12-31	"BLOOD CREATININE"	0	109	"RP56976V 327"
"3976"	"1053"	"mcmol/l"	"B"	1	53.04	123.76	"US2202490"	2002-08-05	2222-12-31	"BLOOD CREATININE"	0	109	"RP56976V 327"
"3977"	"1053"	"mcmol/l"	"B"	1	70.72	132.6	"US2202491"	2000-07-11	2222-12-31	"BLOOD CREATININE"	0	109	"RP56976V 327"
"3978"	"1053"	"mcmol/l"	"B"	1	44.2	106.08	"US2202492"	2002-12-04	2222-12-31	"BLOOD CREATININE"	0	109	"RP56976V 327"
"3979"	"1053"	"mcmol/l"	"B"	1	70.72	132.6	"US2202493"	2001-02-16	2222-12-31	"BLOOD CREATININE"	0	109	"RP56976V 327"
"3980"	"1053"	"mcmol/l"	"B"	1	53.04	114.92	"US2202494"	2001-04-01	2222-12-31	"BLOOD CREATININE"	0	109	"RP56976V 327"
"3981"	"1053"	"mcmol/l"	"B"	1	62	106	"ZA0004401"	2001-03-22	2001-06-13	"BLOOD CREATININE"	18	109	"RP56976V 327"
"3982"	"1053"	"mcmol/l"	"B"	1	90	134	"ZA0004401"	2001-06-14	2222-12-31	"BLOOD CREATININE"	18	109	"RP56976V 327"
"3983"	"1053"	"mcmol/l"	"B"	3	80	141	"ZA0004402"	2000-02-16	2222-12-31	"BLOOD CREATININE"	0	109	"RP56976V 327"
"3984"	"1053"	"mcmol/l"	"B"	3	53	115	"ZA0004403"	1901-01-01	2222-12-31	"BLOOD CREATININE"	18	109	"RP56976V 327"
"3985"	"1053"	"mcmol/l"	"B"	1	53	115	"ZA0005001"	2000-11-24	2222-12-31	"BLOOD CREATININE"	0	109	"RP56976V 327"
"3986"	"1053"	"mcmol/l"	"B"	1	60	115	"ZA0005901"	2000-06-10	2222-12-31	"BLOOD CREATININE"	0	109	"RP56976V 327"
"3987"	"1085"	"mU/l"	"B"	1	0.3	6	"GB1163503"	2001-06-01	2222-12-31	"TSH"	0	109	"RP56976V 327"
"3988"	"2087"	""	"B"	3	75	95	"FR2181404"	2000-03-01	2222-12-31	"BLOOD PO2"	0	109	"RP56976V 327"
"3989"	"2088"	""	"B"	3	38	43	"FR2181404"	2000-03-01	2222-12-31	"BLOOD PCO2"	0	109	"RP56976V 327"
"3990"	"2092"	"mmol/l"	"B"	3	21	31	"CA0004701"	2001-12-03	2222-12-31	"BLOOD TOTAL CO2"	6	150	"RP56976V 327"
"3991"	"2092"	"mmol/l"	"B"	1	24	32	"PR0000901"	2000-08-20	2222-12-31	"BLOOD TOTAL CO2"	18	109	"RP56976V 327"
"3992"	"2092"	"mmol/l"	"B"	3	21	29	"US2106202"	NA	NA	"BLOOD TOTAL CO2"	NA	NA	"RP56976V 327"
"3993"	"2092"	"mmol/l"	"B"	1	24	32	"US2202411"	2000-10-04	2222-12-31	"BLOOD TOTAL CO2"	0	109	"RP56976V 327"
"3994"	"2092"	"mmol/l"	"B"	1	21	32	"US2202465"	2001-08-13	2222-12-31	"BLOOD TOTAL CO2"	0	109	"RP56976V 327"
"3995"	"2150"	"pg/ml"	"B"	1	8.7	54.7	"ES2248801"	1999-01-01	2222-12-31	"FREE TESTOSTERONE"	0	109	"RP56976V 327"
"3996"	"2265"	"IU/l"	"B"	3	0	100	"CA1219401"	1999-10-14	2222-12-31	"AMYLASE SERUM"	0	109	"RP56976V 327"
"3997"	"2265"	"IU/l"	"B"	3	0	73	"FR0019708"	2000-03-01	2222-12-31	"AMYLASE SERUM"	18	109	"RP56976V 327"
"3998"	"2265"	"IU/l"	"B"	1	0	90	"GB1163501"	2001-06-01	2222-12-31	"AMYLASE SERUM"	0	109	"RP56976V 327"
"3999"	"2278"	"mmol/l"	"B"	3	1.2	1.48	"NL2221701"	2000-03-01	2222-12-31	"CALCIUM SERUM IONIZED"	18	109	"RP56976V 327"
"4000"	"2283"	"NONE"	"K"	1	0.8	1.3	"AU2196603"	1999-11-01	2222-12-31	"INR PROTHROMBIN TIME"	0	109	"RP56976V 327"
"4001"	"2283"	"NONE"	"K"	3	0.9	1.3	"BE1382801"	2001-01-01	2222-12-31	"INR PROTHROMBIN TIME"	0	109	"RP56976V 327"
"4002"	"2283"	"NONE"	"K"	3	NA	NA	"BR2195902"	2001-06-20	2222-12-31	"INR PROTHROMBIN TIME"	0	109	"RP56976V 327"
"4003"	"2349"	"10**9/l"	"H"	3	NA	NA	"BR2195902"	2001-06-20	2001-12-31	"BAND NEUTROPHILS"	0	109	"RP56976V 327"
"4004"	"3012"	"g/l"	"B"	1	NA	NA	"AU2213206"	1999-04-19	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	0	109	"RP56976V 327"
"4005"	"3012"	"g/l"	"B"	3	0.5	1.2	"BE1382801"	2001-01-01	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	1	120	"RP56976V 327"
"4006"	"3012"	"g/l"	"B"	3	0.5	1.2	"BE1382801"	2000-01-06	2000-12-31	"ALPHA 1-ACID GLYCOPROT."	1	120	"RP56976V 327"
"4007"	"3012"	"g/l"	"B"	1	0.5	1.2	"BE1382803"	1901-01-01	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	1	120	"RP56976V 327"
"4008"	"3012"	"g/l"	"B"	1	0.5	1.2	"BE1382804"	1901-01-01	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	0	109	"RP56976V 327"
"4009"	"3012"	"g/l"	"B"	3	0.5	1.3	"BE1382805"	2001-01-01	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	0	109	"RP56976V 327"
"4010"	"3012"	"g/l"	"B"	3	0.5	1.3	"BE2053401"	2000-01-01	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	18	120	"RP56976V 327"
"4011"	"3012"	"g/l"	"B"	3	0.5	1.2	"CA1818401"	1996-04-29	2001-10-18	"ALPHA 1-ACID GLYCOPROT."	18	109	"RP56976V 327"
"4012"	"3012"	"g/l"	"B"	3	0.5	1.2	"CA1818401"	2001-10-19	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	18	109	"RP56976V 327"
"4013"	"3012"	"g/l"	"B"	3	0.55	1.4	"CA2191801"	2001-07-02	2002-07-01	"ALPHA 1-ACID GLYCOPROT."	13	109	"RP56976V 327"
"4014"	"3012"	"g/l"	"B"	3	0.55	1.4	"CA2191802"	2001-04-01	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	13	109	"RP56976V 327"
"4015"	"3012"	"g/l"	"B"	1	0.5	1.2	"ES0003801"	2000-03-21	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	0	109	"RP56976V 327"
"4016"	"3012"	"g/l"	"B"	1	0.5	1.2	"FI0006701"	2001-01-25	2003-10-30	"ALPHA 1-ACID GLYCOPROT."	15	109	"RP56976V 327"
"4017"	"3012"	"g/l"	"B"	1	0.55	1.4	"FI0006801"	2000-01-01	2002-12-31	"ALPHA 1-ACID GLYCOPROT."	18	109	"RP56976V 327"
"4018"	"3012"	"g/l"	"B"	1	0.5	1.3	"FR0066801"	2000-03-01	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	18	109	"RP56976V 327"
"4019"	"3012"	"g/l"	"B"	3	0.58	1.25	"FR0087601"	2000-03-01	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	18	109	"RP56976V 327"
"4020"	"3012"	"g/l"	"B"	3	0.47	1.25	"FR1553401"	2000-03-01	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	18	109	"RP56976V 327"
"4021"	"3012"	"g/l"	"B"	3	0.37	1.58	"FR2181401"	2000-03-01	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	18	109	"RP56976V 327"
"4022"	"3012"	"g/l"	"B"	1	0.5	1.3	"FR2181404"	2000-03-01	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	18	109	"RP56976V 327"
"4023"	"3012"	"g/l"	"B"	1	0.6	1.2	"GB1163501"	2003-01-24	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	0	109	"RP56976V 327"
"4024"	"3012"	"g/l"	"B"	3	0.4	1.3	"NL2221701"	2000-03-01	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	18	109	"RP56976V 327"
"4025"	"3012"	"g/l"	"B"	1	0.5	1.2	"NL2221702"	1901-01-01	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	1	109	"RP56976V 327"
"4026"	"3012"	"g/l"	"B"	3	0.55	1.4	"RU0004001"	1999-06-22	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	0	109	"RP56976V 327"
"4027"	"3012"	"g/l"	"B"	3	0.5	1.3	"SK2201601"	1999-12-01	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	0	109	"RP56976V 327"
"4028"	"3012"	"g/l"	"B"	1	0.39	1.15	"US1001401"	2001-01-01	2003-01-01	"ALPHA 1-ACID GLYCOPROT."	0	109	"RP56976V 327"
"4029"	"3012"	"g/l"	"B"	3	0.39	1.15	"US2164201"	2000-10-03	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	0	109	"RP56976V 327"
"4030"	"3012"	"g/l"	"B"	3	0.48	1.28	"US2164401"	1901-01-01	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	0	109	"RP56976V 327"
"4031"	"3012"	"g/l"	"B"	1	0.44	1.13	"US2202487"	2002-04-19	2222-12-31	"ALPHA 1-ACID GLYCOPROT."	0	109	"RP56976V 327"
"4032"	"3076"	"ng/ml"	"B"	1	0	4.5	"AR0001401"	2000-08-03	2222-12-31	"PROSTATIC SPECIFIC AG"	18	109	"RP56976V 327"
"4033"	"3076"	"ng/ml"	"B"	1	0	4.5	"AR2193901"	2000-07-07	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4034"	"3076"	"ng/ml"	"B"	1	0	5.9	"AR2193902"	2000-07-05	2222-12-31	"PROSTATIC SPECIFIC AG"	60	69	"RP56976V 327"
"4035"	"3076"	"ng/ml"	"B"	1	0	4	"AR2193903"	2001-12-08	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4036"	"3076"	"ng/ml"	"B"	1	0	6.5	"AR2193904"	2001-10-10	2222-12-31	"PROSTATIC SPECIFIC AG"	70	79	"RP56976V 327"
"4037"	"3076"	"ng/ml"	"B"	1	0	4.5	"AR2193904"	2001-10-10	2222-12-31	"PROSTATIC SPECIFIC AG"	60	69	"RP56976V 327"
"4038"	"3076"	"ng/ml"	"B"	1	0	4	"AR2193904"	2001-10-10	2222-12-31	"PROSTATIC SPECIFIC AG"	0	59	"RP56976V 327"
"4039"	"3076"	"ng/ml"	"B"	1	0.2	4	"AR2193905"	2002-02-06	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4040"	"3076"	"ng/ml"	"B"	1	0	6	"AR2196401"	1997-01-02	2222-12-31	"PROSTATIC SPECIFIC AG"	50	109	"RP56976V 327"
"4041"	"3076"	"ng/ml"	"B"	1	0	4	"AR2196401"	1997-01-02	2222-12-31	"PROSTATIC SPECIFIC AG"	20	50	"RP56976V 327"
"4042"	"3076"	"ng/ml"	"B"	1	2.5	6.5	"AT2195702"	1901-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4043"	"3076"	"ng/ml"	"B"	1	0	4	"AT2195801"	1901-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4044"	"3076"	"ng/ml"	"B"	1	0	4.5	"AT2196301"	1901-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4045"	"3076"	"ng/ml"	"B"	1	0	4.5	"AT2196701"	1901-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4046"	"3076"	"ng/ml"	"B"	1	0	4.5	"AT4747301"	1901-01-01	2000-12-31	"PROSTATIC SPECIFIC AG"	18	109	"RP56976V 327"
"4047"	"3076"	"ng/ml"	"B"	1	0	6.5	"AT4747301"	2001-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	18	109	"RP56976V 327"
"4048"	"3076"	"ng/ml"	"B"	1	0	4	"AU0002101"	2000-06-14	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4049"	"3076"	"ng/ml"	"B"	1	0	6.5	"AU0002114"	2001-08-30	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4050"	"3076"	"ng/ml"	"B"	1	0	3.5	"AU0002118"	2001-11-29	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4051"	"3076"	"ng/ml"	"B"	1	0	4	"AU1038811"	2001-03-15	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4052"	"3076"	"ng/ml"	"B"	1	0.21	6.77	"AU1038812"	2001-05-24	2222-12-31	"PROSTATIC SPECIFIC AG"	17	109	"RP56976V 327"
"4053"	"3076"	"ng/ml"	"B"	1	0.1	4	"AU1385507"	2001-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4054"	"3076"	"ng/ml"	"B"	1	0	3.5	"AU1385514"	2000-11-14	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4055"	"3076"	"ng/ml"	"B"	1	0	5	"AU1385520"	2002-03-25	2222-12-31	"PROSTATIC SPECIFIC AG"	0	49	"RP56976V 327"
"4056"	"3076"	"ng/ml"	"B"	1	0	4	"AU1385522"	2001-08-01	2222-12-31	"PROSTATIC SPECIFIC AG"	18	109	"RP56976V 327"
"4057"	"3076"	"ng/ml"	"B"	1	0	4.1	"AU2196502"	2000-06-13	2222-12-31	"PROSTATIC SPECIFIC AG"	60	109	"RP56976V 327"
"4058"	"3076"	"ng/ml"	"B"	1	0	4	"AU2196513"	2001-06-08	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4059"	"3076"	"ng/ml"	"B"	3	0	6.5	"AU2196514"	2002-01-02	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4060"	"3076"	"ng/ml"	"B"	1	0	4	"AU2196603"	1999-11-01	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4061"	"3076"	"ng/ml"	"B"	1	0	3.6	"AU2196605"	1999-06-25	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4062"	"3076"	"ng/ml"	"B"	1	0	4	"AU2196619"	2002-04-23	NA	"PROSTATIC SPECIFIC AG"	18	109	"RP56976V 327"
"4063"	"3076"	"ng/ml"	"B"	1	0	4	"AU2213206"	1999-04-19	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4064"	"3076"	"ng/ml"	"B"	1	0	3.6	"AU2238905"	2001-05-03	2222-12-31	"PROSTATIC SPECIFIC AG"	18	109	"RP56976V 327"
"4065"	"3076"	"ng/ml"	"B"	1	0	4	"AU2238909"	2001-05-01	2222-12-31	"PROSTATIC SPECIFIC AG"	18	109	"RP56976V 327"
"4066"	"3076"	"ng/ml"	"B"	1	0	4	"AU2238915"	2002-01-21	2222-12-31	"PROSTATIC SPECIFIC AG"	18	109	"RP56976V 327"
"4067"	"3076"	"ng/ml"	"B"	1	0	4	"AU2238916"	2002-12-04	2003-12-04	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4068"	"3076"	"ng/ml"	"B"	1	0	4	"AU2238917"	2002-03-27	2222-12-31	"PROSTATIC SPECIFIC AG"	18	109	"RP56976V 327"
"4069"	"3076"	"ng/ml"	"B"	1	0	4	"BE0006402"	2001-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	50	109	"RP56976V 327"
"4070"	"3076"	"ng/ml"	"B"	1	0	5	"BE0006403"	2001-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4071"	"3076"	"ng/ml"	"B"	1	0	4	"BE0024802"	1901-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4072"	"3076"	"ng/ml"	"B"	1	0	2.5	"BE1382801"	2000-01-06	2000-12-31	"PROSTATIC SPECIFIC AG"	1	120	"RP56976V 327"
"4073"	"3076"	"ng/ml"	"B"	1	0	2.5	"BE1382801"	2001-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	1	120	"RP56976V 327"
"4074"	"3076"	"ng/ml"	"B"	1	0	6.5	"BE1382802"	2001-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4075"	"3076"	"ng/ml"	"B"	1	0	4	"BE1382803"	1901-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	1	120	"RP56976V 327"
"4076"	"3076"	"ng/ml"	"B"	1	0	4	"BE1382804"	1901-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4077"	"3076"	"ng/ml"	"B"	1	0	3	"BE1382805"	2001-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4078"	"3076"	"ng/ml"	"B"	1	0	4	"BE1382806"	2002-04-03	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4079"	"3076"	"ng/ml"	"B"	1	0	2	"BE2053401"	2000-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	18	120	"RP56976V 327"
"4080"	"3076"	"ng/ml"	"B"	1	0	2	"BR0002001"	2001-07-01	2222-12-31	"PROSTATIC SPECIFIC AG"	40	49	"RP56976V 327"
"4081"	"3076"	"ng/ml"	"B"	1	0	3.9	"BR0002001"	2001-07-01	2222-12-31	"PROSTATIC SPECIFIC AG"	50	59	"RP56976V 327"
"4082"	"3076"	"ng/ml"	"B"	1	0	6.2	"BR0002001"	2001-07-01	2222-12-31	"PROSTATIC SPECIFIC AG"	70	79	"RP56976V 327"
"4083"	"3076"	"ng/ml"	"B"	1	0	5.4	"BR0002001"	2001-07-01	2222-12-31	"PROSTATIC SPECIFIC AG"	60	69	"RP56976V 327"
"4084"	"3076"	"ng/ml"	"B"	1	0	4	"BR1840501"	2000-11-22	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4085"	"3076"	"ng/ml"	"B"	1	0	4	"BR2195901"	2001-01-25	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4086"	"3076"	"ng/ml"	"B"	1	0	4	"BR2195904"	2001-01-18	2001-01-18	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4087"	"3076"	"ng/ml"	"B"	3	0	4	"CA0004501"	2000-10-11	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4088"	"3076"	"ng/ml"	"B"	1	0	4.5	"CA0004701"	2001-12-03	2222-12-31	"PROSTATIC SPECIFIC AG"	60	69	"RP56976V 327"
"4089"	"3076"	"ng/ml"	"B"	1	0	2.5	"CA0004701"	2001-12-03	2222-12-31	"PROSTATIC SPECIFIC AG"	1	49	"RP56976V 327"
"4090"	"3076"	"ng/ml"	"B"	1	0	6.5	"CA0004701"	2001-12-03	2222-12-31	"PROSTATIC SPECIFIC AG"	70	150	"RP56976V 327"
"4091"	"3076"	"ng/ml"	"B"	1	0	3.5	"CA0004701"	2001-12-03	2222-12-31	"PROSTATIC SPECIFIC AG"	50	59	"RP56976V 327"
"4092"	"3076"	"ng/ml"	"B"	1	0	2.5	"CA0004701"	2000-08-17	2001-12-02	"PROSTATIC SPECIFIC AG"	1	49	"RP56976V 327"
"4093"	"3076"	"ng/ml"	"B"	1	0	6.5	"CA0004701"	2000-08-17	2001-12-02	"PROSTATIC SPECIFIC AG"	70	150	"RP56976V 327"
"4094"	"3076"	"ng/ml"	"B"	1	0	4.5	"CA0004701"	2000-08-17	2001-12-02	"PROSTATIC SPECIFIC AG"	60	69	"RP56976V 327"
"4095"	"3076"	"ng/ml"	"B"	1	0	3.5	"CA0004701"	2000-08-17	2001-12-02	"PROSTATIC SPECIFIC AG"	50	59	"RP56976V 327"
"4096"	"3076"	"ng/ml"	"B"	1	0	4	"CA0004704"	2003-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4097"	"3076"	"ng/ml"	"B"	1	0	4	"CA0004901"	2001-11-14	2222-12-31	"PROSTATIC SPECIFIC AG"	18	109	"RP56976V 327"
"4098"	"3076"	"ng/ml"	"B"	1	0	4	"CA0004901"	2000-06-26	2001-11-13	"PROSTATIC SPECIFIC AG"	18	109	"RP56976V 327"
"4099"	"3076"	"ng/ml"	"B"	1	0	6.5	"CA0006401"	1998-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4100"	"3076"	"ng/ml"	"B"	1	0	6.5	"CA0006402"	2001-07-31	2222-12-31	"PROSTATIC SPECIFIC AG"	0	150	"RP56976V 327"
"4101"	"3076"	"ng/ml"	"B"	1	0	2.6	"CA1219401"	1999-10-14	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4102"	"3076"	"ng/ml"	"B"	1	0	4	"CA1818401"	1996-04-29	2001-10-18	"PROSTATIC SPECIFIC AG"	18	109	"RP56976V 327"
"4103"	"3076"	"ng/ml"	"B"	1	0	4	"CA1818401"	2001-10-19	2222-12-31	"PROSTATIC SPECIFIC AG"	18	109	"RP56976V 327"
"4104"	"3076"	"ng/ml"	"B"	1	0	4	"CA1818407"	2001-08-21	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4105"	"3076"	"ng/ml"	"B"	1	0	4	"CA2191603"	1998-10-01	2003-10-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4106"	"3076"	"ng/ml"	"B"	1	2.5	6.5	"CA2191604"	1992-09-01	2002-12-31	"PROSTATIC SPECIFIC AG"	50	70	"RP56976V 327"
"4107"	"3076"	"ng/ml"	"B"	1	0	4	"CA2191605"	2002-04-01	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4108"	"3076"	"ng/ml"	"B"	1	0	2	"CA2191605"	1997-03-01	2002-03-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4109"	"3076"	"ng/ml"	"B"	1	2.5	6.5	"CA2191701"	2000-05-03	2222-12-31	"PROSTATIC SPECIFIC AG"	40	79	"RP56976V 327"
"4110"	"3076"	"ng/ml"	"B"	3	0	4	"CA2191801"	2001-07-02	2002-07-01	"PROSTATIC SPECIFIC AG"	13	109	"RP56976V 327"
"4111"	"3076"	"ng/ml"	"B"	3	0	4	"CA2191802"	2001-04-01	2222-12-31	"PROSTATIC SPECIFIC AG"	13	109	"RP56976V 327"
"4112"	"3076"	"ng/ml"	"B"	3	0	4	"CA2191803"	2001-11-26	2002-03-21	"PROSTATIC SPECIFIC AG"	13	109	"RP56976V 327"
"4113"	"3076"	"ng/ml"	"B"	3	0	4	"CA2191804"	2001-03-03	2002-03-02	"PROSTATIC SPECIFIC AG"	13	109	"RP56976V 327"
"4114"	"3076"	"ng/ml"	"B"	1	0	6.5	"CA3529501"	2001-06-15	2222-12-31	"PROSTATIC SPECIFIC AG"	71	109	"RP56976V 327"
"4115"	"3076"	"ng/ml"	"B"	1	0	4.5	"CA3529501"	2001-06-15	2222-12-31	"PROSTATIC SPECIFIC AG"	61	70	"RP56976V 327"
"4116"	"3076"	"ng/ml"	"B"	1	0	2.5	"CA3529501"	2001-06-15	2222-12-31	"PROSTATIC SPECIFIC AG"	0	50	"RP56976V 327"
"4117"	"3076"	"ng/ml"	"B"	1	0	3.5	"CA3529501"	2001-06-15	2222-12-31	"PROSTATIC SPECIFIC AG"	51	60	"RP56976V 327"
"4118"	"3076"	"ng/ml"	"B"	1	0	4	"CZ2220501"	2000-01-01	2003-01-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4119"	"3076"	"ng/ml"	"B"	1	0.4	2.9	"DE2196202"	1901-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4120"	"3076"	"ng/ml"	"B"	1	0.4	2.9	"DE2267502"	1901-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4121"	"3076"	"ng/ml"	"B"	3	0	4	"ES0001701"	2000-03-17	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4122"	"3076"	"ng/ml"	"B"	1	0	4	"ES0003801"	2000-03-21	2222-12-31	"PROSTATIC SPECIFIC AG"	15	80	"RP56976V 327"
"4123"	"3076"	"ng/ml"	"B"	1	0	4.5	"ES0003901"	2000-03-09	2003-12-31	"PROSTATIC SPECIFIC AG"	71	109	"RP56976V 327"
"4124"	"3076"	"ng/ml"	"B"	1	0	3	"ES0003901"	2000-03-09	2003-12-31	"PROSTATIC SPECIFIC AG"	51	61	"RP56976V 327"
"4125"	"3076"	"ng/ml"	"B"	1	0	4	"ES0003901"	2000-03-09	2003-12-31	"PROSTATIC SPECIFIC AG"	61	71	"RP56976V 327"
"4126"	"3076"	"ng/ml"	"B"	3	0	4	"ES0020502"	1999-02-19	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4127"	"3076"	"ng/ml"	"B"	3	0	4	"ES2229001"	2000-02-14	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4128"	"3076"	"ng/ml"	"B"	3	0	4.1	"ES2248801"	1999-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4129"	"3076"	"ng/ml"	"B"	3	0	4	"ES2248901"	1997-01-01	2222-12-31	"PROSTATIC SPECIFIC AG"	18	109	"RP56976V 327"
"4130"	"3076"	"ng/ml"	"B"	1	0	4	"ES2249601"	1998-12-01	2222-12-31	"PROSTATIC SPECIFIC AG"	0	109	"RP56976V 327"
"4131"	"3076"	"ng/ml"	"B"	1	0.5	4.9	"FI0006701"	2001-01-25	2003-10-30	"PROSTATIC SPECIFIC AG"	15	109	"RP56976V 327"
"4132"	"3076"	"ng/ml"	"B"	1	0	4.5	"FI0006801"	2000-01-01	2002-12-31	"PROSTATIC SPECIFIC AG"	60	70	"RP56976V 327"
"4133"	"3076"	"ng/ml"	"B"	3	0	3.75	"FR0019701"	2000-03-01	2222-12-31	"PROSTATIC SPECIFIC AG"	18	109	"RP56976V 327"
"4134"	"3076"	"ng/ml"	"B"	3	0	4	"FR0019702"	2000-03-01	2222-12-31	"PROSTATIC SPECIFIC AG"	18	109	"RP56976V 327"
